,species_name,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
1701,Taeniopteris   donggongensis,111.836,31.324,-237,-201,108.26,40.36
1702,Baiera    donggongensis,111.835,31.324,-237,-201,108.26,40.36
1703,Zamiopteris   dongningensis,131.07,44.173,-237,-201,137.4,51.41
1704,Sphenozamites?   drepanoides,110.61,30.965,-237,-201,106.89,40.0
1705,Ctenozamites   drepanoides,105.345,26.089,-237,-201,101.15,35.05
1706,Pterophyllum   dukouense,101.633,26.542,-237,-201,97.06,35.4
1707,Nilssonia   dukouensis,101.633,26.542,-237,-201,97.06,35.4
1708,Lepidopteris   dukouensis,101.603,26.579,-237,-201,97.03,35.44
1709,Lepidopteris   dulanensis,96.448,35.83,-237,-201,88.79,44.84
1710,Podozamites    eichwaldii,116.194,39.97,-237,-201,117.55,51.08
1711,Podozamites    eichwaldii,131.116,44.084,-237,-201,137.39,51.32
1712,Stachyotaxus    elegana ,113.052,25.215,-237,-201,109.61,34.25
1713,Stachyotaxus    elegana ,113.77600000000001,27.994,-237,-201,110.42,37.03
1714,Stachyotaxus    elegana ,117.56200000000001,25.402,-237,-201,114.55,34.4
1715,Stachyotaxus    elegana ,117.56200000000001,25.402,-237,-201,114.55,34.4
1716,Stachyotaxus    elegana ,129.635,43.591,-237,-201,134.49,50.88
1717,Taeniopteris   elegans,116.102,39.902,-237,-201,117.41,51.04
1718,Baiera    elegans,107.507,31.08,-237,-201,103.41,40.08
1719,Baiera    elegans,113.87799999999999,29.722,-237,-201,110.54,38.76
1720,Baiera    elegans,117.56200000000001,25.403,-237,-201,114.55,34.41
1721,Baiera    elegans,128.148,43.791,-237,-201,133.03,51.48
1722,Baiera    elegans,101.90100000000001,25.158,-237,-201,97.42,34.03
1723,Cycadocarpidium    elegans ,129.644,43.572,-237,-201,134.49,50.86
1724,Thinnfeldia   elegans ,111.684,31.032,-237,-201,108.09,40.07
1725,Nilssonia   elegantissima,112.87299999999999,31.088,-237,-201,109.42,40.13
1726,Xenoxylon   ellipticum,113.052,25.215,-237,-201,109.61,34.25
1727,Thinnfeldia   ensifolium,110.34,37.52,-237,-201,109.53,50.12
1728,Thinnfeldia   ensifolium,96.976,35.904,-237,-201,89.39,44.94
1729,Scoresbya   entegra,101.382,27.037,-237,-201,96.76,35.89
1730,Cycadocarpidium    erdmanni ,104.62100000000001,29.63,-237,-201,100.24,38.57
1731,Cycadocarpidium    erdmanni ,106.37899999999999,29.926,-237,-201,102.18,38.91
1732,Cycadocarpidium    erdmanni ,106.665,27.932,-237,-201,102.55,36.92
1733,Cycadocarpidium    erdmanni ,107.34899999999999,31.208,-237,-201,103.23,40.21
1734,Cycadocarpidium    erdmanni ,104.64,28.755,-237,-174,106.92,38.19
1735,Cycadocarpidium    erdmanni ,110.758,31.227,-237,-201,107.05,40.26
1736,Cycadocarpidium    erdmanni ,110.97200000000001,30.828,-237,-201,107.29,39.86
1737,Cycadocarpidium    erdmanni ,112.566,26.896,-237,-201,109.08,35.94
1738,Cycadocarpidium    erdmanni ,112.87200000000001,31.088,-237,-201,109.42,40.13
1739,Cycadocarpidium    erdmanni ,113.052,25.215,-237,-201,109.61,34.25
1740,Cycadocarpidium    erdmanni ,113.495,27.619,-237,-201,110.1,36.66
1741,Cycadocarpidium    erdmanni ,113.87799999999999,29.718,-237,-201,110.54,38.76
1742,Cycadocarpidium    erdmanni ,116.914,30.668,-237,-201,113.94,39.68
1743,Cycadocarpidium    erdmanni ,117.36,24.677,-237,-201,114.31,33.68
1744,Cycadocarpidium    erdmanni ,117.56200000000001,25.402,-237,-201,114.55,34.4
1745,Cycadocarpidium    erdmanni ,118.929,28.963,-237,-201,116.14,37.94
1746,Cycadocarpidium    erdmanni ,120.07,29.309,-237,-201,117.42,38.26
1747,Cycadocarpidium    erdmanni ,117.95700000000001,40.949,-237,-201,120.09,51.57
1748,Cycadocarpidium    erdmanni ,119.39399999999999,42.243,-237,-201,122.45,52.42
1749,Cycadocarpidium    erdmanni ,120.96799999999999,41.61,-237,-201,123.87,51.41
1750,Cycadocarpidium    erdmanni ,129.628,43.587,-237,-201,134.48,50.88
1751,Cycadocarpidium    erdmanni ,100.197,30.953,-237,-201,80.65,33.6
1752,Cycadocarpidium    erdmanni ,101.035,26.902,-237,-201,96.39,35.74
1753,Cycadocarpidium    erdmanni ,101.37700000000001,27.035,-237,-201,96.76,35.89
1754,Cycadocarpidium    erdmanni ,101.803,26.151,-237,-201,97.27,35.02
1755,Cycadocarpidium    erdmanni ,103.399,29.624,-237,-201,98.88,38.54
1756,Cycadocarpidium    erdmanni ,103.859,28.306,-237,-201,99.44,37.23
1757,Ginkgoidium    eretmophylloidium ,110.493,38.841,-237,-201,110.3,51.35
1758,Tyrmia   eurypinnata,129.629,43.588,-237,-201,134.48,50.88
1759,Sphenozamites   evidens,111.83,31.436,-237,-201,108.25,40.47
1760,Podozamites    ex gr. lanceolatus,113.491,27.649,-237,-174,116.91,37.85
1761,Podozamites    ex gr. lanceolatus,100.54899999999999,25.486,-237,-201,83.62,29.98
1762,Podozamites    ex gr. lanceolatus,101.941,25.165,-237,-201,97.46,34.04
1763,Pterophyllum   exhibens,105.855,32.493,-237,-201,101.52,41.46
1764,Pterophyllum   exhibens,106.273,29.976,-237,-201,102.06,38.96
1765,Pterophyllum   exhibens,107.535,31.166,-237,-201,103.44,40.17
1766,Pterophyllum   exhibens,113.04799999999999,25.215,-237,-201,109.61,34.25
1767,Pterophyllum   exhibens,113.59899999999999,24.686,-237,-201,110.21,33.72
1768,Pterophyllum   exhibens,117.318,29.155,-237,-201,114.36,38.16
1769,Pterophyllum   exhibens,117.56200000000001,25.403,-237,-201,114.55,34.41
1770,Pterophyllum   exhibens,101.382,27.037,-237,-201,96.76,35.89
1771,Pterophyllum   exhibens,101.71700000000001,26.586,-237,-201,97.15,35.45
1772,Pterophyllum   exhibens,102.205,26.562,-237,-201,97.69,35.44
1773,Baiera    exili formis,99.065,29.409,-237,-201,80.2,31.81
1774,Ctenozamites   falcata,112.958,25.135,-237,-201,109.51,34.17
1775,Pterophyllum   falcatum,113.40899999999999,24.188,-237,-201,110.0,33.23
1776,Ctenis   fangshanensis,115.78,39.887,-237,-201,117.03,51.11
1777,Zamites?   fanjiachangensis,119.052,32.177,-237,-201,116.37,41.15
1778,Sphenozamites   fenshuilingensis,112.87299999999999,31.088,-237,-201,109.42,40.13
1779,Ginkgoites   ferganensis,81.738,50.847,-237,-201,67.79,63.86
1780,Pterophyllum   firmifolium,100.851,27.286,-237,-201,82.77,30.35
1781,Cf.Glossophyllum    florini,115.415,27.325,-237,-201,112.22,36.35
1782,Cf.Glossophyllum    florini,125.82799999999999,43.384,-237,-201,130.28,51.75
1783,Nilssonia   furcata,107.50299999999999,31.213,-237,-201,103.4,40.21
1784,Nilssonia   furcata,113.439,24.571,-237,-201,110.03,33.61
1785,Nilssonia   furcata,113.741,27.965,-237,-201,110.38,37.0
1786,Nilssonia   furcata,117.318,29.155,-237,-201,114.36,38.16
1787,Nilssonia   furcata,119.355,42.197,-237,-201,122.38,52.38
1788,Nilssonia   furcata,103.781,31.106,-237,-201,99.24,40.03
1789,Pterophyllum   furcata,101.633,26.542,-237,-201,97.06,35.4
1790,Tyrmia   furcata,113.59899999999999,24.686,-237,-201,110.21,33.72
1791,Tyrmia   furcata,113.741,27.965,-237,-201,110.38,37.0
1792,Tyrmia   furcata,113.741,27.965,-237,-201,110.38,37.0
1793,Tyrmia   furcata,117.318,29.155,-237,-201,114.36,38.16
1794,Tyrmia   furcata,117.318,29.155,-237,-201,114.36,38.16
1795,Stenorachis    furcata,116.023,39.9,-237,-201,117.32,51.06
1796,Stenorachis    furcata,126.375,41.927,-237,-201,130.01,50.25
1797,?Sphenobaiera   furcata,111.12100000000001,38.461,-237,-201,110.88,50.85
1798,?Sphenobaiera   furcata,119.39399999999999,41.243,-237,-201,121.89,51.48
1799,Baiera    furcata,120.765,41.798,-237,-201,123.75,51.64
1800,Baiera    furcata,125.82799999999999,43.384,-237,-201,130.28,51.75
1801,Baiera    furcata,101.852,26.686,-237,-201,97.3,35.55
1802,Baiera    furcata,116.185,40.545,-237,-174,122.93,51.33
1803,Pseudoctenis   gigantea,106.697,30.124,-237,-201,102.53,39.11
1804,Pseudoctenis   gigantea,129.632,43.532,-237,-201,134.45,50.83
1805,Pseudoctenis   gigantea,101.665,26.053,-237,-201,97.12,34.91
1806,Pseudoctenis   gigantea,101.71700000000001,26.586,-237,-201,97.15,35.45
1807,Cycadocarpidium    giganteum  ,129.628,43.587,-237,-201,134.48,50.88
1808,Cycadocarpidium    giganteum  ,131.116,44.084,-237,-201,137.39,51.32
1809,Cycadocarpidium    giganteum  ,129.635,43.591,-237,-201,134.49,50.88
1810,Anomozamites   giganteus,117.56200000000001,25.403,-237,-201,114.55,34.41
1811,Podozamites    giganteus ,129.631,43.531,-237,-201,134.45,50.83
1812,Sagenopteris   ginkgoides,108.958,35.301,-237,-201,106.97,48.28
1813,Cycadocarpidium    glossoides ,125.925,43.395,-237,-201,130.4,51.74
1814,Sagenopteris   glossopteroides,106.697,30.124,-237,-201,102.53,39.11
1815,Sagenopteris   glossopteroides,101.665,26.053,-237,-201,97.12,34.91
1816,Sagenopteris   glossopteroides,101.69200000000001,26.759,-237,-201,97.12,35.62
1817,Sinoctenis   grabauiana,111.836,31.324,-237,-201,108.26,40.36
1818,Sinoctenis   grabauiana,113.84899999999999,27.626,-237,-201,110.49,36.66
1819,Sinoctenis   grabauiana,117.318,29.155,-237,-201,114.36,38.16
1820,Ctenis   gracilis,112.781,22.965,-237,-201,109.31,32.0
1821,Baiera    gracilis,129.795,43.754,-237,-201,134.76,50.99
1822,Sorosaccus    gracilis,120.765,41.798,-237,-201,123.75,51.64
1823,Schizolepis    gracilis ,108.075,31.269,-237,-201,104.04,40.28
1824,Xinganphyllum?   grandifolium,111.684,31.032,-237,-201,108.09,40.07
1825,Yungjenophyllum   grandifolium,106.697,30.124,-237,-201,102.53,39.11
1826,Yungjenophyllum   grandifolium,101.66799999999999,26.06,-237,-201,97.12,34.92
1827,Sphenobaiera    grandis,112.042,31.19,-237,-201,108.49,40.23
1828,Nilssonia   grossinervis,104.617,29.606,-237,-201,100.23,38.55
1829,Ctenozamites   guangdongensis,114.45200000000001,22.791,-237,-201,111.12,31.83
1830,Sinoctenis   guangyuanensis,105.855,32.493,-237,-201,101.52,41.46
1831,Lepidopteris   guanyuanensis,105.855,32.493,-237,-201,101.52,41.46
1832,Baiera    guilhaumati ,118.791,32.06,-237,-201,116.08,41.04
1833,Baiera    guilhaumati ,119.291,26.102,-237,-201,116.46,35.07
1834,Baiera    guilhaumati ,120.765,41.798,-237,-201,123.75,51.64
1835,Baiera    guilhaumati ,126.375,41.927,-237,-201,130.01,50.25
1836,Baiera    guilhaumati ,101.90100000000001,25.158,-237,-201,97.42,34.03
1837,Baiera    guilhaumati ,102.708,25.048,-237,-201,98.3,33.94
1838,Baiera    guilhaumati ,103.04,30.013,-237,-201,98.46,38.91
1839,Baiera    guilhaumati ,104.073,30.653,-237,-201,99.59,39.58
1840,Pterophyllum   guizhouense,105.345,26.089,-237,-201,101.15,35.05
1841,Baiera    hallei ,120.765,41.798,-237,-201,123.75,51.64
1842,Pterophyllum   hanesianum,91.677,32.261,-237,-201,70.57,28.12
1843,Pseudoctenis   hechuanensis,106.273,29.976,-237,-201,102.06,38.96
1844,Pseudoctenis   hechuanensis,113.396,25.068,-237,-201,109.99,34.11
1845,Nilssonia   helmerseniana,101.382,27.037,-237,-201,96.76,35.89
1846,Xinlongia   hoheneggeri,105.855,32.493,-237,-201,101.52,41.46
1847,Nilssonia   hongniensis,101.69200000000001,26.759,-237,-201,97.12,35.62
1848,Taeniopteris   hongniensis,101.69200000000001,26.759,-237,-201,97.12,35.62
1849,Ctenozamites   hongniensis,101.69200000000001,26.759,-237,-201,97.12,35.62
1850,Otozamites   hsiangchiensis,113.115,25.47,-237,-201,109.68,34.51
1851,Otozamites   hsiangchiensis,101.57799999999999,26.58,-237,-201,97.0,35.44
1852,?Doratophyllum   hsuchiahoense,113.04799999999999,25.215,-237,-201,109.61,34.25
1853,Doratophyllum   hsuchiahoense,105.855,32.493,-237,-201,101.52,41.46
1854,Doratophyllum   hsuchiahoense,106.65899999999999,32.286,-237,-201,102.43,41.27
1855,Doratophyllum   hsuchiahoense,107.50299999999999,31.213,-237,-201,103.4,40.21
1856,Doratophyllum   hsuchiahoense,107.50299999999999,31.213,-237,-201,103.4,40.21
1857,Doratophyllum   hsuchiahoense,107.50299999999999,31.213,-237,-201,103.4,40.21
1858,Doratophyllum   hsuchiahoense,107.96,32.177,-237,-201,103.9,41.18
1859,Doratophyllum   hsuchiahoense,108.03399999999999,32.084,-237,-201,103.98,41.09
1860,Doratophyllum   hsuchiahoense,108.279,31.665,-237,-201,104.26,40.68
1861,Doratophyllum   hsuchiahoense,108.51700000000001,31.366,-237,-201,104.54,40.38
1862,Doratophyllum   hsuchiahoense,113.04799999999999,25.215,-237,-201,109.61,34.25
1863,Doratophyllum   hsuchiahoense,120.859,31.711,-237,-201,118.38,40.65
1864,Pseudoctenis   hsui,105.855,32.493,-237,-201,101.52,41.46
1865,Rhaphidopteris   hsuii,105.345,26.089,-237,-201,101.15,35.05
1866,Otozamites   huaanensis,118.408,24.689,-237,-201,115.46,33.68
1867,Sphenobaiera    huangi,113.052,25.215,-237,-201,109.61,34.25
1868,Sphenobaiera    huangi,99.065,29.409,-237,-201,80.2,31.81
1869,Sphenobaiera    huangi,101.852,26.686,-237,-201,97.3,35.55
1870,Pterophyllum   hubeiense,111.836,31.324,-237,-201,108.26,40.36
1871,Noeggerathiopsis?   hubeiensis,111.836,31.324,-237,-201,108.26,40.36
1872,Mironeura   hubeiensis,111.941,31.103,-237,-201,108.38,40.14
1873,Nilssonia   hubeiensis,111.859,31.308,-237,-201,108.28,40.35
1874,Nilssonia   hubeiensis,112.87299999999999,31.088,-237,-201,109.42,40.13
1875,Sinozamites   hubeiensis,112.87299999999999,31.088,-237,-201,109.42,40.13
1876,Zamites   hubeiensis,111.684,31.032,-237,-201,108.09,40.07
1877,?Protoblechnum   hughesi,105.662,38.833,-237,-201,104.44,52.38
1878,?Protoblechnum   hughesi,108.919,35.331,-237,-201,106.94,48.32
1879,?Protoblechnum   hughesi,109.609,36.892,-237,-201,108.39,49.67
1880,?Protoblechnum   hughesi,109.61200000000001,36.874,-237,-201,108.39,49.66
1881,?Protoblechnum   hughesi,112.781,22.965,-237,-201,109.31,32.0
1882,?Protoblechnum   hughesi,113.215,23.406,-237,-201,109.78,32.45
1883,?Protoblechnum   hughesi,112.59700000000001,35.068,-237,-201,111.14,47.26
1884,?Protoblechnum   hughesi,84.887,45.579,-237,-201,77.85,60.65
1885,Sphenozamites   hunanensis,113.59899999999999,24.686,-237,-201,110.21,33.72
1886,Sphenozamites   hunanensis,113.771,27.997,-237,-201,110.41,37.03
1887,Dictyozamites   hunanensis ,113.59899999999999,24.686,-237,-201,110.21,33.72
1888,Dictyozamites   hunanensis ,113.771,27.997,-237,-201,110.41,37.03
1889,Dictyozamites   hunanensis ,113.771,27.997,-237,-201,110.41,37.03
1890,Mirabopteris   hunjiangensis,126.375,41.928,-237,-201,130.01,50.25
1891,Paradoxopteris   hunjiangensis,126.375,41.928,-237,-201,130.01,50.25
1892,Ginkgo    huttoni,120.765,41.798,-237,-100,125.82,44.97
1893,Ginkgo    huttoni,127.338,43.721,-237,-100,132.86,46.69
1894,Ginkgo    huttoni,130.297,47.111,-237,-100,136.88,50.57
1895,Cf. Nilssoniopteris   immersa,105.345,26.089,-237,-201,101.15,35.05
1896,Nilssoniopteris   immersa,112.87299999999999,31.088,-237,-201,109.42,40.13
1897,Nilssoniopteris   immersa,101.90100000000001,25.159,-237,-201,97.42,34.03
1898,Nilssoniopteris   immersa,99.374,25.479,-237,-201,82.79,29.21
1899,Pterophyllum   inaequale,119.178,29.056,-237,-201,116.42,38.03
1900,Thinnfeldia   incisa,118.464,40.794,-237,-201,120.59,51.29
1901,Thinnfeldia   incisa,129.632,43.532,-237,-201,134.45,50.83
1902,Drepanozamites   incisus,125.82799999999999,43.384,-237,-201,130.28,51.75
1903,?Anomazamites   inconstans,113.73100000000001,28.311,-237,-201,110.37,37.35
1904,Anomozamites   inconstans,113.63799999999999,28.167,-237,-201,110.26,37.21
1905,Anomozamites   inconstans,117.56200000000001,25.403,-237,-201,114.55,34.41
1906,Anomozamites   inconstans,119.052,32.177,-237,-201,116.37,41.15
1907,Anomozamites   inconstans,113.697,27.571,-237,-174,117.15,37.79
1908,Anomozamites   inconstans,101.615,26.571,-237,-201,97.04,35.43
1909,Pterophyllum   inconstans,113.244,23.206,-237,-201,109.81,32.25
1910,Pterophyllum （Anomozamites）   inconstans,103.061,27.411,-237,-201,98.6,36.31
1911,Otozamites   indosinensis,113.59899999999999,24.686,-237,-201,110.21,33.72
1912,Otozamites   indosinensis,95.613,33.854,-237,-201,75.03,34.93
1913,Otozamites   indosinensis,101.643,26.601,-237,-201,97.07,35.46
1914,Otozamites   indosinensis,87.535,40.461,-237,-201,91.8,51.56
1915,Zamites   insignis,111.836,31.324,-237,-201,108.26,40.36
1916,Scoresbya   integrifolia,111.684,31.032,-237,-201,108.09,40.07
1917,Pterophyllum   jaegeri,106.697,30.124,-237,-201,102.53,39.11
1918,Pterophyllum   jaegeri,111.836,31.324,-237,-201,108.26,40.36
1919,Pterophyllum   jaegeri,113.34200000000001,25.133,-237,-201,109.93,34.17
1920,Pterophyllum   jaegeri,113.63799999999999,28.167,-237,-201,110.26,37.21
1921,Pterophyllum   jaegeri,113.771,27.997,-237,-201,110.41,37.03
1922,Pterophyllum   jaegeri,117.56200000000001,25.403,-237,-201,114.55,34.41
1923,Pterophyllum   jaegeri,99.958,32.645,-237,-201,93.01,41.82
1924,Pterophyllum   jaegeri,101.382,27.037,-237,-201,96.76,35.89
1925,Pterophyllum   jaegeri,101.57,26.56,-237,-201,96.99,35.42
1926,Ctenis   japonica,105.855,32.493,-237,-201,101.52,41.46
1927,Ctenis   japonica,116.557,25.274,-237,-201,113.45,34.29
1928,Ctenis   japonica,116.557,25.274,-237,-201,113.45,34.29
1929,Ctenis   japonica,117.318,29.155,-237,-201,114.36,38.16
1930,Ctenis   japonica,129.629,43.588,-237,-201,134.48,50.88
1931,Protosciadopityoxylon   jeholense ,120.76799999999999,41.805,-237,-174,128.81,51.6
1932,Ctenozamites   jianensis,114.98899999999999,27.117,-237,-201,111.75,36.15
1933,Thinnfeldia   jiangshanensis,118.538,28.599,-237,-174,122.5,39.11
1934,Nilssonia   jiangsuensis,120.859,31.711,-237,-201,118.38,40.65
1935,Pterophyllum   jiangxiense,112.484,27.004,-237,-201,108.99,36.04
1936,Pterophyllum   jiangxiense,113.04799999999999,25.215,-237,-201,109.61,34.25
1937,Pterophyllum   jiangxiensis,113.866,27.619,-237,-201,110.51,36.66
1938,Pterophyllum   jiangxiensis,115.84700000000001,27.944,-237,-201,112.71,36.97
1939,Zamites   jiangxiensis,107.50299999999999,31.213,-237,-201,103.4,40.21
1940,Zamites   jiangxiensis,107.50299999999999,31.213,-237,-201,103.4,40.21
1941,Zamites   jiangxiensis,113.115,25.47,-237,-201,109.68,34.51
1942,Zamites   jiangxiensis,113.866,27.619,-237,-201,110.51,36.66
1943,Zamites   jiangxiensis,117.56200000000001,25.403,-237,-201,114.55,34.41
1944,Ctenis   jingmenensis,112.87299999999999,31.088,-237,-201,109.42,40.13
1945,Otozamites   jingmenensis,112.042,31.19,-237,-201,108.49,40.23
1946,Sphenozamites   jingmenensis,112.87299999999999,31.088,-237,-201,109.42,40.13
1947,Cf. Nilssoniopteris   jourdyi,96.359,32.964,-237,-201,76.12,34.32
1948,Nilssoniopteris   jourdyi,112.87299999999999,31.088,-237,-201,109.42,40.13
1949,Nilssoniopteris   jourdyi,113.04799999999999,25.215,-237,-201,109.61,34.25
1950,Nilssoniopteris   jourdyi,113.396,25.068,-237,-201,109.99,34.11
1951,Nilssoniopteris   jourdyi,97.895,31.159,-237,-201,78.36,33.1
1952,Nilssoniopteris   jourdyi,100.105,28.726,-237,-201,81.48,31.48
1953,Nilssoniopteris   jourdyi,100.75399999999999,25.405,-237,-201,83.83,30.06
1954,Nilssoniopteris   jourdyi,101.69200000000001,26.759,-237,-201,97.12,35.62
1955,Nilssoniopteris   jourdyi,101.71700000000001,26.586,-237,-201,97.15,35.45
1956,Nilssoniopteris   jourdyi,101.789,26.484,-237,-201,97.24,35.35
1957,Nilssoniopteris   jourdyi,101.90100000000001,25.159,-237,-201,97.42,34.03
1958,Nilssoniopteris   jourdyi,91.678,32.257,-237,-201,70.58,28.11
1959,Sphenobaiera    jugata,112.484,27.003,-237,-201,108.99,36.04
1960,Ctenis   kaixianensis,108.38799999999999,31.163,-237,-201,104.4,40.18
1961,Pterophyllum   kansuense,105.703,34.579,-237,-201,104.54,40.49
1962,Pterophyllum   kochii,104.617,29.606,-237,-201,100.23,38.55
1963,?Stenorachis   konianus,109.01100000000001,35.353,-237,-201,107.06,48.32
1964,Nilssonia   kuntouyingziensis,119.509,41.786,-237,-201,122.32,51.96
1965,Thinnfeldia?   kuqaensis ,77.774,40.44,-237,-201,80.38,54.4
1966,Anomozamites   kuzhuensis,113.816,29.701,-237,-201,110.47,38.74
1967,Amdrupia?   kwangyuanensis,105.84,32.438,-237,-201,101.5,41.41
1968,Taeniopteris   lanceolata,125.925,43.396,-237,-201,130.4,51.74
1969,Taeniopteris   lanceolata,125.925,43.396,-237,-201,130.4,51.74
1970,Taeniopteris   lanceolata,100.851,27.286,-237,-201,82.77,30.35
1971,Taeniopteris   lanceolata,101.382,27.037,-237,-201,96.76,35.89
1972,Podozamites    lanceolatus,105.80799999999999,28.042,-237,-201,101.6,37.01
1973,Podozamites    lanceolatus,106.0,33.176,-237,-201,101.66,42.15
1974,Podozamites    lanceolatus,105.855,32.492,-237,-174,107.71,42.02
1975,Podozamites    lanceolatus,111.634,31.063,-237,-201,108.03,40.1
1976,Podozamites    lanceolatus,112.764,22.933,-237,-201,109.29,31.97
1977,Podozamites    lanceolatus,110.165,37.685,-237,-201,109.39,50.31
1978,Podozamites    lanceolatus,113.052,25.215,-237,-201,109.61,34.25
1979,Podozamites    lanceolatus,113.24600000000001,23.209,-237,-201,109.82,32.25
1980,Podozamites    lanceolatus,113.87799999999999,29.718,-237,-201,110.54,38.76
1981,Podozamites    lanceolatus,114.43,28.131,-237,-201,111.14,37.17
1982,Podozamites    lanceolatus,113.697,27.57,-237,-174,117.15,37.79
1983,Podozamites    lanceolatus,117.95700000000001,40.949,-237,-201,120.09,51.57
